Year,Month,Latitude,Longitude,Postal Code,Region,Planning Area,Subzone,Block,Street Name,Flat Type,Flat Model,Storey Lower,Storey Upper,Floor Area Sqm,Lease Commence Date,Years Remaining,Closest Mrt,Closest Mrt Dist,Cbd Dist,Electoral Boundary,Ruling Party,Resale Price
1992,1,1.440671099,103.7757399,730001.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,1.0,MARSILING DR,3 ROOM,IMPROVED,7,9,76,1974,81,Marsiling MRT Station,920.0385271,19356.41927,,,33000
1992,1,1.440671099,103.7757399,730001.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,1.0,MARSILING DR,3 ROOM,IMPROVED,1,3,65,1974,81,Marsiling MRT Station,920.0385271,19356.41927,,,26000
1992,1,1.439938288,103.7766948,730002.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,2.0,MARSILING DR,3 ROOM,IMPROVED,10,12,65,1974,81,Marsiling MRT Station,870.4388425,19237.36861,,,28500
1992,1,1.439726946,103.775383,730005.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,5.0,MARSILING DR,4 ROOM,IMPROVED,16,18,90,1974,81,Marsiling MRT Station,809.9739556,19279.81629,,,47000
1992,1,1.442072976,103.776354,730006.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,6.0,MARSILING DR,3 ROOM,IMPROVED,1,3,65,1976,83,Marsiling MRT Station,1086.225405,19466.77892,,,26000
1992,1,1.442072976,103.776354,730006.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,6.0,MARSILING DR,3 ROOM,IMPROVED,7,9,65,1976,83,Marsiling MRT Station,1086.225405,19466.77892,,,25000
1992,1,1.441669065,103.7767334,730007.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,7.0,MARSILING DR,4 ROOM,IMPROVED,4,6,88,1976,83,Marsiling MRT Station,1053.916129,19408.34179,,,35000
1992,1,1.441291529,103.7764497,730009.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,9.0,MARSILING DR,5 ROOM,STANDARD,10,12,120,1976,83,Marsiling MRT Station,1005.158224,19384.15786,,,85000
1992,1,1.440393999,103.7779423,730011.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,11.0,MARSILING DR,5 ROOM,STANDARD,16,18,126,1976,83,Marsiling MRT Station,971.1296533,19223.46529,,,90000
1992,1,1.440514129,103.7786216,730012.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,12.0,MARSILING LANE,3 ROOM,IMPROVED,7,9,65,1976,83,Marsiling MRT Station,1018.424574,19203.52773,,,28000
1992,1,1.441925602,103.7781584,730015.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,15.0,MARSILING LANE,3 ROOM,IMPROVED,7,9,65,1976,83,Woodlands North MRT Station,1011.057465,19366.80318,,,21000
1992,1,1.441925602,103.7781584,730015.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,15.0,MARSILING LANE,3 ROOM,IMPROVED,10,12,65,1976,83,Woodlands North MRT Station,1011.057465,19366.80318,,,22000
1992,1,1.442678231,103.7777245,730017.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,17.0,MARSILING LANE,3 ROOM,IMPROVED,10,12,65,1984,91,Woodlands North MRT Station,999.3436421,19462.61378,,,22700
1992,1,1.435982685,103.7819327,730101.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,101.0,WOODLANDS ST 13,3 ROOM,NEW GENERATION,7,9,67,1985,92,Woodlands MRT Station,668.4309463,18594.28342,,,53000
1992,1,1.436082949,103.7811996,730102.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,102.0,WOODLANDS ST 13,3 ROOM,NEW GENERATION,7,9,67,1985,92,Woodlands MRT Station,749.9767335,18638.37495,,,42000
1992,1,1.43918123,103.7808411,730120.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,120.0,MARSILING RISE,5 ROOM,IMPROVED,10,12,121,1985,92,Woodlands MRT Station,862.0804693,18966.51209,,,97000
1992,1,1.437655724,103.7767256,730140.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,140.0,MARSILING RD,4 ROOM,NEW GENERATION,1,3,93,1985,92,Marsiling MRT Station,639.8251129,19008.50742,,,56000
1992,1,1.436117888,103.7740844,730146.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,146.0,WOODLANDS ST 13,4 ROOM,NEW GENERATION,7,9,93,1985,92,Marsiling MRT Station,397.7108751,18986.88225,,,61500
1992,1,1.43576275,103.77403,730148.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,148.0,WOODLANDS ST 13,3 ROOM,NEW GENERATION,1,3,68,1985,92,Marsiling MRT Station,358.4744658,18954.61891,,,42000
1992,1,1.434734475,103.7745869,730155.0,NORTH REGION,WOODLANDS,WOODLANDS WEST,155.0,WOODLANDS ST 13,3 ROOM,MODEL A,4,6,73,1985,92,Marsiling MRT Station,251.2909025,18825.17239,,,55000
1992,1,1.422531712,103.8321855,760775.0,NORTH REGION,YISHUN,KHATIB,775.0,YISHUN RING RD,5 ROOM,IMPROVED,10,12,129,1986,93,Khatib MRT Station,576.1008041,15574.65891,,,154000
1992,1,1.422559348,103.8339441,760776.0,NORTH REGION,YISHUN,KHATIB,776.0,YISHUN AVE 2,4 ROOM,SIMPLIFIED,10,12,83,1986,93,Khatib MRT Station,582.3041697,15552.16999,,,58500
1992,1,1.422559348,103.8339441,760776.0,NORTH REGION,YISHUN,KHATIB,776.0,YISHUN AVE 2,5 ROOM,IMPROVED,10,12,121,1986,93,Khatib MRT Station,582.3041697,15552.16999,,,92000
1992,1,1.421839205,103.8327652,760783.0,NORTH REGION,YISHUN,KHATIB,783.0,YISHUN RING RD,3 ROOM,MODEL A,4,6,74,1987,94,Khatib MRT Station,493.2829864,15490.08436,,,56000
1992,1,1.421839205,103.8327652,760783.0,NORTH REGION,YISHUN,KHATIB,783.0,YISHUN RING RD,3 ROOM,MODEL A,10,12,74,1987,94,Khatib MRT Station,493.2829864,15490.08436,,,56000
1992,1,1.420000055,103.8337945,760790.0,NORTH REGION,YISHUN,KHATIB,790.0,YISHUN AVE 2,5 ROOM,IMPROVED,1,3,122,1987,94,Khatib MRT Station,303.2089263,15273.52181,,,133000
1992,1,1.420000055,103.8337945,760790.0,NORTH REGION,YISHUN,KHATIB,790.0,YISHUN AVE 2,5 ROOM,IMPROVED,4,6,122,1987,94,Khatib MRT Station,303.2089263,15273.52181,,,140000
1992,1,1.418725167,103.8321104,760800.0,NORTH REGION,YISHUN,KHATIB,800.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,1,3,84,1987,94,Khatib MRT Station,177.1356518,15158.97997,,,65000
1992,1,1.418725167,103.8321104,760800.0,NORTH REGION,YISHUN,KHATIB,800.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,10,12,84,1987,94,Khatib MRT Station,177.1356518,15158.97997,,,65000
1992,1,1.416100664,103.8319012,760810.0,NORTH REGION,YISHUN,KHATIB,810.0,YISHUN RING RD,5 ROOM,IMPROVED,4,6,121,1987,94,Khatib MRT Station,185.813637,14875.08636,,,115000
1992,1,1.416100664,103.8319012,760810.0,NORTH REGION,YISHUN,KHATIB,810.0,YISHUN RING RD,5 ROOM,IMPROVED,13,15,131,1987,94,Khatib MRT Station,185.813637,14875.08636,,,151200
1992,1,1.430716349,103.8357982,760204.0,NORTH REGION,YISHUN,NORTHLAND,204.0,YISHUN ST 21,3 ROOM,NEW GENERATION,4,6,67,1985,92,Yishun MRT Station,166.1703074,16424.57447,,,42000
1992,1,1.431022338,103.8376232,760208.0,NORTH REGION,YISHUN,NORTHLAND,208.0,YISHUN ST 21,4 ROOM,NEW GENERATION,7,9,93,1985,92,Yishun MRT Station,339.687659,16438.17339,,,50000
1992,1,1.433316146,103.8361503,760219.0,NORTH REGION,YISHUN,NORTHLAND,219.0,YISHUN ST 21,3 ROOM,NEW GENERATION,10,12,68,1985,92,Yishun MRT Station,446.8250736,16706.48392,,,40000
1992,1,1.433721813,103.836068,760221.0,NORTH REGION,YISHUN,NORTHLAND,221.0,YISHUN ST 21,5 ROOM,IMPROVED,4,6,126,1985,92,Yishun MRT Station,487.6847433,16752.03595,,,135000
1992,1,1.434071287,103.8370792,760231.0,NORTH REGION,YISHUN,NORTHLAND,231.0,YISHUN ST 21,5 ROOM,IMPROVED,4,6,126,1985,92,Yishun MRT Station,561.4075058,16779.4941,,,100000
1992,1,1.434353515,103.8379195,760234.0,NORTH REGION,YISHUN,NORTHLAND,234.0,YISHUN ST 21,3 ROOM,NEW GENERATION,1,3,73,1985,92,Yishun MRT Station,632.4657756,16802.01577,,,42500
1992,1,1.43416808,103.8389989,760236.0,NORTH REGION,YISHUN,NORTHLAND,236.0,YISHUN RING RD,4 ROOM,NEW GENERATION,7,9,100,1985,92,Yishun MRT Station,685.9418282,16771.35974,,,90000
1992,1,1.43352113,103.8406271,760243.0,NORTH REGION,YISHUN,NORTHLAND,243.0,YISHUN RING RD,3 ROOM,SIMPLIFIED,7,9,64,1985,92,Yishun MRT Station,771.2212856,16686.18665,,,40000
1992,1,1.433742263,103.8412579,760244.0,NORTH REGION,YISHUN,NORTHLAND,244.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,10,12,84,1985,92,Yishun MRT Station,842.7280271,16705.73392,,,56000
1992,1,1.435074739,103.840795,760253.0,NORTH REGION,YISHUN,NORTHLAND,253.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,1,3,84,1985,92,Yishun MRT Station,896.0770966,16856.2393,,,62000
1992,1,1.436162981,103.8391111,760263.0,NORTH REGION,YISHUN,NORTHLAND,263.0,YISHUN ST 22,3 ROOM,SIMPLIFIED,1,3,64,1986,93,Yishun MRT Station,872.3102571,16990.21795,,,37500
1992,1,1.43700349,103.8388247,760266.0,NORTH REGION,YISHUN,NORTHLAND,266.0,YISHUN ST 22,3 ROOM,MODEL A,4,6,74,1987,94,Yishun MRT Station,937.8532022,17085.42262,,,56000
1992,1,1.437458666,103.8390399,760274.0,NORTH REGION,YISHUN,NORTHLAND,274.0,YISHUN ST 22,4 ROOM,MODEL A,7,9,104,1986,93,Yishun MRT Station,993.5709482,17133.66437,,,123000
1992,1,1.439496863,103.839282,760283.0,NORTH REGION,YISHUN,NORTHLAND,283.0,YISHUN AVE 6,4 ROOM,MODEL A,7,9,105,1985,92,Canberra MRT Station,1137.155893,17356.23432,,,90000
1992,1,1.439624893,103.8377711,760287.0,NORTH REGION,YISHUN,NORTHLAND,287.0,YISHUN AVE 6,3 ROOM,MODEL A,10,12,74,1985,92,Canberra MRT Station,975.649799,17384.10464,,,50000
1992,1,1.439945497,103.8376243,760288.0,NORTH REGION,YISHUN,NORTHLAND,288.0,YISHUN AVE 6,4 ROOM,SIMPLIFIED,10,12,84,1987,94,Canberra MRT Station,947.1159125,17420.84153,,,60000
1992,1,1.431582354,103.8412806,760312.0,NORTH REGION,YISHUN,YISHUN EAST,312.0,YISHUN RING RD,4 ROOM,MODEL A,10,12,104,1987,94,Yishun MRT Station,737.3510336,16467.27335,,,80000
1992,1,1.431582354,103.8412806,760312.0,NORTH REGION,YISHUN,YISHUN EAST,312.0,YISHUN RING RD,4 ROOM,MODEL A,4,6,104,1987,94,Yishun MRT Station,737.3510336,16467.27335,,,111000
1992,1,1.428879611,103.8415286,760321.0,NORTH REGION,YISHUN,YISHUN EAST,321.0,YISHUN CTRL,3 ROOM,MODEL A,7,9,74,1988,95,Yishun MRT Station,728.641729,16167.23659,,,53000
1992,1,1.422547191,103.8363053,760602.0,NORTH REGION,YISHUN,YISHUN SOUTH,602.0,YISHUN ST 61,5 ROOM,IMPROVED,7,9,121,1987,94,Khatib MRT Station,680.426098,15520.3875,,,152500
1992,1,1.421334173,103.8363183,760606.0,NORTH REGION,YISHUN,YISHUN SOUTH,606.0,YISHUN ST 61,EXECUTIVE,APARTMENT,7,9,147,1987,94,Khatib MRT Station,573.4682768,15386.88632,,,160000
1992,1,1.421334173,103.8363183,760606.0,NORTH REGION,YISHUN,YISHUN SOUTH,606.0,YISHUN ST 61,EXECUTIVE,MAISONETTE,4,6,146,1987,94,Khatib MRT Station,573.4682768,15386.88632,,,175000
1992,1,1.421386044,103.8356042,760607.0,NORTH REGION,YISHUN,YISHUN SOUTH,607.0,YISHUN ST 61,5 ROOM,IMPROVED,4,6,121,1987,94,Khatib MRT Station,530.2670253,15401.39809,,,120000
1992,1,1.420989793,103.836353,760609.0,NORTH REGION,YISHUN,YISHUN SOUTH,609.0,YISHUN ST 61,4 ROOM,MODEL A,4,6,104,1986,93,Khatib MRT Station,547.6592105,15348.61205,,,100000
1992,1,1.420989793,103.836353,760609.0,NORTH REGION,YISHUN,YISHUN SOUTH,609.0,YISHUN ST 61,4 ROOM,SIMPLIFIED,1,3,84,1986,93,Khatib MRT Station,547.6592105,15348.61205,,,45000
1992,1,1.420579381,103.836103,760610.0,NORTH REGION,YISHUN,YISHUN SOUTH,610.0,YISHUN ST 61,4 ROOM,SIMPLIFIED,4,6,84,1986,93,Khatib MRT Station,495.6689844,15306.54729,,,60000
1992,1,1.419829067,103.8360325,760614.0,NORTH REGION,YISHUN,YISHUN SOUTH,614.0,YISHUN ST 61,EXECUTIVE,APARTMENT,10,12,142,1987,94,Khatib MRT Station,434.2076949,15224.96615,,,210000
1992,1,1.419829067,103.8360325,760614.0,NORTH REGION,YISHUN,YISHUN SOUTH,614.0,YISHUN ST 61,EXECUTIVE,APARTMENT,10,12,142,1987,94,Khatib MRT Station,434.2076949,15224.96615,,,180000
1992,1,1.419114769,103.8349352,760619.0,NORTH REGION,YISHUN,YISHUN SOUTH,619.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,10,12,85,1987,94,Khatib MRT Station,289.8303468,15160.6629,,,60000
1992,1,1.418923552,103.8346742,760620.0,NORTH REGION,YISHUN,YISHUN SOUTH,620.0,YISHUN RING RD,4 ROOM,SIMPLIFIED,7,9,85,1987,94,Khatib MRT Station,254.0740493,15143.19464,,,60000
1992,1,1.418667011,103.835187,760621.0,NORTH REGION,YISHUN,YISHUN SOUTH,621.0,YISHUN RING RD,3 ROOM,MODEL A,7,9,73,1988,95,Khatib MRT Station,283.6780086,15108.16071,,,46000
1992,1,1.418077891,103.8355829,760624.0,NORTH REGION,YISHUN,YISHUN SOUTH,624.0,YISHUN RING RD,5 ROOM,IMPROVED,4,6,123,1987,94,Khatib MRT Station,299.6841228,15038.29244,,,98500
1992,1,1.418173615,103.8361904,760625.0,NORTH REGION,YISHUN,YISHUN SOUTH,625.0,YISHUN ST 61,4 ROOM,SIMPLIFIED,7,9,85,1987,94,Khatib MRT Station,367.8081689,15041.09779,,,58300
1992,1,1.418930263,103.8391001,760634.0,NORTH REGION,YISHUN,YISHUN SOUTH,634.0,YISHUN ST 61,4 ROOM,MODEL A,4,6,104,1987,94,Khatib MRT Station,702.2403487,15091.67112,,,90000
1992,1,1.419230704,103.8389821,760635.0,NORTH REGION,YISHUN,YISHUN SOUTH,635.0,YISHUN ST 61,4 ROOM,SIMPLIFIED,4,6,84,1987,94,Khatib MRT Station,698.4946258,15125.94237,,,45000
1992,1,1.420560238,103.8384492,760639.0,NORTH REGION,YISHUN,YISHUN SOUTH,639.0,YISHUN ST 61,4 ROOM,SIMPLIFIED,7,9,84,1987,94,Khatib MRT Station,702.7542255,15277.79351,,,70000
1992,1,1.421707735,103.8374745,760644.0,NORTH REGION,YISHUN,YISHUN SOUTH,644.0,YISHUN ST 61,5 ROOM,IMPROVED,4,6,121,1988,95,Khatib MRT Station,691.9742955,15414.5747,,,98700
1992,1,1.421707735,103.8374745,760644.0,NORTH REGION,YISHUN,YISHUN SOUTH,644.0,YISHUN ST 61,5 ROOM,IMPROVED,13,15,121,1988,95,Khatib MRT Station,691.9742955,15414.5747,,,126000
1992,1,1.423079814,103.8396668,760653.0,NORTH REGION,YISHUN,YISHUN SOUTH,653.0,YISHUN AVE 4,4 ROOM,SIMPLIFIED,10,12,84,1987,94,Yishun MRT Station,874.1940995,15543.32176,,,62000
1992,1,1.423079814,103.8396668,760653.0,NORTH REGION,YISHUN,YISHUN SOUTH,653.0,YISHUN AVE 4,4 ROOM,MODEL A,1,3,104,1987,94,Yishun MRT Station,874.1940995,15543.32176,,,85000
1992,1,1.413906055,103.8380052,760867.0,NORTH REGION,YISHUN,YISHUN SOUTH,867.0,YISHUN ST 81,4 ROOM,SIMPLIFIED,10,12,84,1988,95,Khatib MRT Station,678.669377,14550.34385,,,58000
1992,1,1.430535754,103.8276677,760101.0,NORTH REGION,YISHUN,YISHUN WEST,101.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,1,3,68,1978,85,Yishun MRT Station,825.4251733,16524.38722,,,38200
1992,1,1.432218081,103.8275202,760107.0,NORTH REGION,YISHUN,YISHUN WEST,107.0,YISHUN RING RD,3 ROOM,NEW GENERATION,4,6,67,1982,89,Yishun MRT Station,887.6724186,16710.65753,,,35000
1992,1,1.432218081,103.8275202,760107.0,NORTH REGION,YISHUN,YISHUN WEST,107.0,YISHUN RING RD,4 ROOM,NEW GENERATION,4,6,105,1982,89,Yishun MRT Station,887.6724186,16710.65753,,,57000
1992,1,1.432799057,103.8286462,760109.0,NORTH REGION,YISHUN,YISHUN WEST,109.0,YISHUN RING RD,5 ROOM,IMPROVED,7,9,121,1982,89,Yishun MRT Station,799.0423455,16754.77844,,,131000
1992,1,1.434137926,103.8270203,760114.0,NORTH REGION,YISHUN,YISHUN WEST,114.0,YISHUN RING RD,3 ROOM,MODEL A,1,3,74,1983,90,Yishun MRT Station,1029.113177,16929.0887,,,52000
1992,1,1.434572639,103.8317969,760123.0,NORTH REGION,YISHUN,YISHUN WEST,123.0,YISHUN ST 11,4 ROOM,NEW GENERATION,4,6,93,1985,92,Yishun MRT Station,670.2066426,16900.08479,,,50000
1992,1,1.4345903,103.8311393,760124.0,NORTH REGION,YISHUN,YISHUN WEST,124.0,YISHUN ST 11,3 ROOM,NEW GENERATION,7,9,67,1985,92,Yishun MRT Station,713.4474734,16911.57534,,,41200
1992,1,1.433950694,103.8304398,760125.0,NORTH REGION,YISHUN,YISHUN WEST,125.0,YISHUN ST 11,3 ROOM,NEW GENERATION,4,6,67,1984,91,Yishun MRT Station,711.7123345,16852.02545,,,46000
1992,1,1.433877937,103.8313022,760128.0,NORTH REGION,YISHUN,YISHUN WEST,128.0,YISHUN ST 11,4 ROOM,MODEL A,4,6,108,1985,92,Yishun MRT Station,640.528818,16831.09836,,,90000
1992,1,1.433162606,103.8316848,760131.0,NORTH REGION,YISHUN,YISHUN WEST,131.0,YISHUN ST 11,3 ROOM,MODEL A,10,12,74,1985,92,Yishun MRT Station,552.8858021,16747.09564,,,62000
1992,1,1.432778464,103.831224,760132.0,NORTH REGION,YISHUN,YISHUN WEST,132.0,YISHUN ST 11,4 ROOM,MODEL A,4,6,104,1985,92,Yishun MRT Station,559.5313632,16711.76165,,,68000
1992,1,1.432031291,103.8314362,760136.0,NORTH REGION,YISHUN,YISHUN WEST,136.0,YISHUN RING RD,3 ROOM,NEW GENERATION,4,6,68,1984,91,Yishun MRT Station,489.5343098,16626.73201,,,42500
1992,1,1.430897002,103.8300008,760141.0,NORTH REGION,YISHUN,YISHUN WEST,141.0,YISHUN RING RD,4 ROOM,NEW GENERATION,1,3,99,1984,91,Yishun MRT Station,579.6371405,16524.58625,,,64700
1992,1,1.431548506,103.8327841,760149.0,NORTH REGION,YISHUN,YISHUN WEST,149.0,YISHUN ST 11,5 ROOM,IMPROVED,1,3,121,1985,92,Yishun MRT Station,339.5370095,16554.48266,,,120000
1992,1,1.437095581,103.8327775,760170.0,NORTH REGION,YISHUN,YISHUN WEST,170.0,YISHUN AVE 7,4 ROOM,MODEL A,13,15,104,1986,93,Canberra MRT Station,744.639261,17163.33752,,,127000
1992,1,1.437395453,103.8319391,760174.0,NORTH REGION,YISHUN,YISHUN WEST,174.0,YISHUN AVE 7,5 ROOM,IMPROVED,10,12,121,1987,94,Canberra MRT Station,675.7066175,17207.69007,,,98700
1992,1,1.437603214,103.8324682,760175.0,NORTH REGION,YISHUN,YISHUN WEST,175.0,YISHUN AVE 7,5 ROOM,IMPROVED,4,6,131,1986,93,Canberra MRT Station,678.9848806,17223.21863,,,150000
1992,1,1.429954557,103.8288352,760701.0,NORTH REGION,YISHUN,YISHUN WEST,701.0,YISHUN AVE 5,4 ROOM,NEW GENERATION,4,6,93,1984,91,Yishun MRT Station,688.9332643,16440.68484,,,80000
1992,1,1.429584898,103.8288511,760703.0,NORTH REGION,YISHUN,YISHUN WEST,703.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,4,6,82,1984,91,Yishun MRT Station,685.0205799,16400.01708,,,51000
1992,1,1.428934889,103.8277162,760707.0,NORTH REGION,YISHUN,YISHUN WEST,707.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,4,6,68,1984,91,Yishun MRT Station,813.085139,16348.78566,,,48000
1992,1,1.42785215,103.8277813,760712.0,NORTH REGION,YISHUN,YISHUN WEST,712.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,7,9,68,1984,91,Yishun MRT Station,822.9143465,16229.45538,,,43000
1992,1,1.427016517,103.8276626,760714.0,NORTH REGION,YISHUN,YISHUN WEST,714.0,YISHUN ST 71,4 ROOM,SIMPLIFIED,1,3,88,1988,95,Yishun MRT Station,860.0272727,16140.41929,,,70000
1992,1,1.426420518,103.828958,760720.0,NORTH REGION,YISHUN,YISHUN WEST,720.0,YISHUN ST 71,4 ROOM,SIMPLIFIED,7,9,84,1985,92,Yishun MRT Station,751.3749248,16052.442,,,62000
1992,1,1.426474819,103.8299159,760724.0,NORTH REGION,YISHUN,YISHUN WEST,724.0,YISHUN ST 71,EXECUTIVE,MAISONETTE,7,9,146,1986,93,Yishun MRT Station,654.5756164,16042.2125,,,195500
1992,1,1.425789629,103.830527,760728.0,NORTH REGION,YISHUN,YISHUN WEST,728.0,YISHUN ST 71,4 ROOM,SIMPLIFIED,4,6,84,1987,94,Yishun MRT Station,641.5196159,15957.29682,,,43000
1992,1,1.430123617,103.8321532,760740.0,NORTH REGION,YISHUN,YISHUN WEST,740.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,1,3,67,1985,92,Yishun MRT Station,326.170976,16407.1342,,,42500
1992,1,1.429720068,103.8331094,760742.0,NORTH REGION,YISHUN,YISHUN WEST,742.0,YISHUN AVE 5,3 ROOM,NEW GENERATION,7,9,82,1985,92,Yishun MRT Station,213.1635492,16349.37248,,,69000
1992,1,1.426510753,103.8342847,760757.0,NORTH REGION,YISHUN,YISHUN WEST,757.0,YISHUN ST 72,4 ROOM,SIMPLIFIED,4,6,84,1986,93,Yishun MRT Station,334.0047512,15981.26915,,,80000
1992,1,1.426029527,103.8342661,760758.0,NORTH REGION,YISHUN,YISHUN WEST,758.0,YISHUN ST 72,5 ROOM,IMPROVED,4,6,122,1986,93,Yishun MRT Station,386.3084177,15928.68034,,,158000
1992,1,1.426246007,103.8332335,760759.0,NORTH REGION,YISHUN,YISHUN WEST,759.0,YISHUN ST 72,4 ROOM,SIMPLIFIED,4,6,84,1985,92,Yishun MRT Station,404.7752234,15966.51179,,,49000
1992,1,1.425365719,103.8339814,760764.0,NORTH REGION,YISHUN,YISHUN WEST,764.0,YISHUN ST 72,4 ROOM,SIMPLIFIED,10,12,84,1985,92,Yishun MRT Station,465.0234898,15859.62289,,,62000
1992,1,1.425023537,103.8339735,760765.0,NORTH REGION,YISHUN,YISHUN WEST,765.0,YISHUN ST 72,4 ROOM,SIMPLIFIED,1,3,84,1985,92,Yishun MRT Station,501.9934608,15822.17453,,,63000
1992,1,1.424361513,103.8339403,760768.0,NORTH REGION,YISHUN,YISHUN WEST,768.0,YISHUN AVE 3,4 ROOM,MODEL A,4,6,104,1985,92,Yishun MRT Station,574.253056,15749.97271,,,74000
1992,1,1.424361513,103.8339403,760768.0,NORTH REGION,YISHUN,YISHUN WEST,768.0,YISHUN AVE 3,4 ROOM,SIMPLIFIED,10,12,84,1985,92,Yishun MRT Station,574.253056,15749.97271,,,70000
1992,1,1.423638733,103.83258,760772.0,NORTH REGION,YISHUN,YISHUN WEST,772.0,YISHUN AVE 3,4 ROOM,SIMPLIFIED,4,6,84,1985,92,Khatib MRT Station,693.1164109,15690.0394,,,55000
1992,1,1.423214181,103.8330493,760773.0,NORTH REGION,YISHUN,YISHUN WEST,773.0,YISHUN AVE 3,4 ROOM,SIMPLIFIED,10,12,89,1987,94,Khatib MRT Station,644.7879487,15636.64185,,,60000
1992,1,1.375724748,103.8499343,560502.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,502.0,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,10,12,68,1981,88,Ang Mo Kio MRT Station,641.8056998,10254.15371,,,42000
1992,1,1.37485973,103.8502249,560505.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,505.0,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,68,1980,87,Ang Mo Kio MRT Station,549.8202181,10158.08269,,,44500
1992,1,1.374431399,103.8501575,560507.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,507.0,ANG MO KIO AVE 8,4 ROOM,NEW GENERATION,4,6,91,1980,87,Ang Mo Kio MRT Station,501.8794022,10110.81491,,,70000
1992,1,1.372614741,103.8491557,560512.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,512.0,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,10,12,68,1980,87,Ang Mo Kio MRT Station,299.9124679,9912.011769,,,50000
1992,1,1.372614741,103.8491557,560512.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,512.0,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,10,12,68,1980,87,Ang Mo Kio MRT Station,299.9124679,9912.011769,,,47000
1992,1,1.372736969,103.8501949,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513.0,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,67,1984,91,Ang Mo Kio MRT Station,318.0600067,9923.416115,,,46000
1992,1,1.372736969,103.8501949,560513.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,513.0,ANG MO KIO AVE 8,3 ROOM,NEW GENERATION,7,9,67,1984,91,Ang Mo Kio MRT Station,318.0600067,9923.416115,,,48000
1992,1,1.372941936,103.8528664,560523.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,523.0,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,13,15,68,1980,87,Ang Mo Kio MRT Station,496.247362,9946.845782,,,47000
1992,1,1.372941936,103.8528664,560523.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,523.0,ANG MO KIO AVE 5,3 ROOM,NEW GENERATION,1,3,68,1980,87,Ang Mo Kio MRT Station,496.247362,9946.845782,,,34000
1992,1,1.374058463,103.8541682,560534.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,534.0,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,7,9,82,1980,87,Ang Mo Kio MRT Station,686.5306679,10073.83627,,,79000
1992,1,1.374473785,103.8541005,560536.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,536.0,ANG MO KIO AVE 10,3 ROOM,NEW GENERATION,4,6,68,1980,87,Ang Mo Kio MRT Station,712.5059597,10119.50284,,,47000
1992,1,1.375200096,103.8530598,560537.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,537.0,ANG MO KIO AVE 5,4 ROOM,NEW GENERATION,4,6,92,1980,87,Ang Mo Kio MRT Station,700.773083,10196.89492,,,72000
1992,1,1.375200096,103.8530598,560537.0,NORTH-EAST REGION,ANG MO KIO,CHENG SAN,537.0,ANG MO KIO AVE 5,4 ROOM,NEW GENERATION,4,6,92,1980,87,Ang Mo Kio MRT Station,700.773083,10196.89492,,,95000
